unitid,year,fips,number_applied,number_admitted,number_enrolled_ft,number_enrolled_pt,number_enrolled_total,sex,yield
105118,2001,4,NA,NA,NA,NA,0,1,NA
105118,2001,4,NA,NA,NA,NA,0,2,NA
105118,2001,4,NA,NA,0,0,0,99,NA
105127,2001,4,NA,NA,NA,NA,0,1,NA
105127,2001,4,NA,NA,NA,NA,0,2,NA
105127,2001,4,NA,NA,0,0,0,99,NA
105136,2001,4,NA,NA,NA,NA,0,1,NA
105136,2001,4,NA,NA,NA,NA,0,2,NA
105136,2001,4,NA,NA,0,0,0,99,NA
105145,2001,4,NA,NA,NA,NA,0,1,NA
105145,2001,4,NA,NA,NA,NA,0,2,NA
105145,2001,4,NA,NA,0,0,0,99,NA
105154,2001,4,NA,NA,NA,NA,0,1,NA
105154,2001,4,NA,NA,NA,NA,0,2,NA
105154,2001,4,NA,NA,0,0,0,99,NA
105163,2001,4,189,189,119,0,119,1,1
105163,2001,4,20,19,13,0,13,2,0.95
105163,2001,4,209,208,132,0,132,99,0.995215311004785
105172,2001,4,194,193,128,0,128,1,0.994845360824742
105172,2001,4,24,24,10,0,10,2,1
105172,2001,4,218,217,138,0,138,99,0.995412844036697
105206,2001,4,NA,NA,NA,NA,0,1,NA
105206,2001,4,NA,NA,NA,NA,0,2,NA
105206,2001,4,NA,NA,0,0,0,99,NA
105215,2001,4,NA,NA,NA,NA,0,1,NA
105215,2001,4,NA,NA,NA,NA,0,2,NA
105215,2001,4,NA,NA,0,0,0,99,NA
105242,2001,4,60,60,37,0,37,1,1
105242,2001,4,17,17,9,0,9,2,1
105242,2001,4,77,77,46,0,46,99,1
105297,2001,4,NA,NA,NA,NA,0,1,NA
105297,2001,4,NA,NA,NA,NA,0,2,NA
105297,2001,4,NA,NA,0,0,0,99,NA
105303,2001,4,NA,NA,NA,NA,0,1,NA
105303,2001,4,NA,NA,NA,NA,0,2,NA
105303,2001,4,NA,NA,0,0,0,99,NA
105312,2001,4,NA,NA,NA,NA,0,1,NA
105312,2001,4,NA,NA,NA,NA,0,2,NA
105312,2001,4,NA,NA,0,0,0,99,NA
105330,2001,4,4708,3541,1376,217,1593,1,0.752124044180119
105330,2001,4,6244,5266,2056,392,2448,2,0.843369634849455
105330,2001,4,10952,8807,3432,609,4041,99,0.804145361577794
105349,2001,4,NA,NA,NA,NA,0,1,NA
105349,2001,4,NA,NA,NA,NA,0,2,NA
105349,2001,4,NA,NA,0,0,0,99,NA
105367,2001,4,NA,NA,NA,NA,0,1,NA
105367,2001,4,NA,NA,NA,NA,0,2,NA
105367,2001,4,NA,NA,0,0,0,99,NA
105385,2001,4,NA,NA,NA,NA,0,1,NA
105385,2001,4,NA,NA,NA,NA,0,2,NA
105385,2001,4,NA,NA,0,0,0,99,NA
105419,2001,4,NA,NA,NA,NA,0,1,NA
105419,2001,4,NA,NA,NA,NA,0,2,NA
105419,2001,4,NA,NA,0,0,0,99,NA
105428,2001,4,NA,NA,NA,NA,0,1,NA
105428,2001,4,NA,NA,NA,NA,0,2,NA
105428,2001,4,NA,NA,0,0,0,99,NA
105455,2001,4,NA,NA,NA,NA,0,1,NA
105455,2001,4,NA,NA,NA,NA,0,2,NA
105455,2001,4,NA,NA,0,0,0,99,NA
105482,2001,4,NA,NA,NA,NA,0,1,NA
105482,2001,4,NA,NA,NA,NA,0,2,NA
105482,2001,4,NA,NA,0,0,0,99,NA
105516,2001,4,NA,NA,NA,NA,0,1,NA
105516,2001,4,NA,NA,NA,NA,0,2,NA
105516,2001,4,NA,NA,0,0,0,99,NA
105525,2001,4,NA,NA,NA,NA,0,1,NA
105525,2001,4,NA,NA,NA,NA,0,2,NA
105525,2001,4,NA,NA,0,0,0,99,NA
105534,2001,4,NA,NA,NA,NA,0,1,NA
105534,2001,4,NA,NA,NA,NA,0,2,NA
105534,2001,4,NA,NA,0,0,0,99,NA
105543,2001,35,NA,NA,NA,NA,0,1,NA
105543,2001,35,NA,NA,NA,NA,0,2,NA
105543,2001,35,NA,NA,0,0,0,99,NA
105589,2001,4,99,81,39,NA,39,1,0.818181818181818
105589,2001,4,155,132,46,NA,46,2,0.851612903225806
105589,2001,4,254,213,85,0,85,99,0.838582677165354
105622,2001,4,NA,NA,NA,NA,0,1,NA
105622,2001,4,NA,NA,NA,NA,0,2,NA
105622,2001,4,NA,NA,0,0,0,99,NA
105659,2001,4,NA,NA,NA,NA,0,1,NA
105659,2001,4,NA,NA,NA,NA,0,2,NA
105659,2001,4,NA,NA,0,0,0,99,NA
105668,2001,4,NA,NA,NA,NA,0,1,NA
105668,2001,4,NA,NA,NA,NA,0,2,NA
105668,2001,4,NA,NA,0,0,0,99,NA
105677,2001,4,NA,NA,NA,NA,0,1,NA
105677,2001,4,NA,NA,NA,NA,0,2,NA
105677,2001,4,NA,NA,0,0,0,99,NA
105701,2001,4,NA,NA,NA,NA,0,1,NA
105701,2001,4,NA,NA,NA,NA,0,2,NA
105701,2001,4,NA,NA,0,0,0,99,NA
105738,2001,4,NA,NA,NA,NA,0,1,NA
105738,2001,4,NA,NA,NA,NA,0,2,NA
105738,2001,4,NA,NA,0,0,0,99,NA
105747,2001,4,NA,NA,NA,NA,0,1,NA
105747,2001,4,NA,NA,NA,NA,0,2,NA
105747,2001,4,NA,NA,0,0,0,99,NA
105792,2001,4,NA,NA,NA,NA,0,1,NA
105792,2001,4,NA,NA,NA,NA,0,2,NA
105792,2001,4,NA,NA,0,0,0,99,NA
105880,2001,4,NA,NA,NA,NA,0,1,NA
105880,2001,4,NA,NA,NA,NA,0,2,NA
105880,2001,4,NA,NA,0,0,0,99,NA
105899,2001,4,80,54,27,1,28,1,0.675
105899,2001,4,118,74,42,1,43,2,0.627118644067797
105899,2001,4,198,128,69,2,71,99,0.646464646464647
105923,2001,4,NA,NA,NA,NA,0,1,NA
105923,2001,4,NA,NA,NA,NA,0,2,NA
105923,2001,4,NA,NA,0,0,0,99,NA
105941,2001,4,NA,NA,NA,NA,0,1,NA
105941,2001,4,NA,NA,NA,NA,0,2,NA
105941,2001,4,NA,NA,0,0,0,99,NA
105950,2001,4,NA,NA,NA,NA,0,1,NA
105950,2001,4,NA,NA,NA,NA,0,2,NA
105950,2001,4,NA,NA,0,0,0,99,NA
105987,2001,4,NA,NA,NA,NA,0,1,NA
105987,2001,4,NA,NA,NA,NA,0,2,NA
105987,2001,4,NA,NA,0,0,0,99,NA
106023,2001,4,NA,NA,NA,NA,0,1,NA
106023,2001,4,NA,NA,NA,NA,0,2,NA
106023,2001,4,NA,NA,0,0,0,99,NA
106041,2001,4,NA,NA,NA,NA,0,1,NA
106041,2001,4,NA,NA,NA,NA,0,2,NA
106041,2001,4,NA,NA,0,0,0,99,NA
106050,2001,4,2,1,1,0,1,1,0.5
106050,2001,4,20,13,4,6,10,2,0.65
106050,2001,4,22,14,5,6,11,99,0.636363636363636
106078,2001,4,NA,NA,NA,NA,0,1,NA
106078,2001,4,NA,NA,NA,NA,0,2,NA
106078,2001,4,NA,NA,0,0,0,99,NA
106087,2001,4,NA,NA,NA,NA,0,1,NA
106087,2001,4,NA,NA,NA,NA,0,2,NA
106087,2001,4,NA,NA,0,0,0,99,NA
106102,2001,4,15,14,14,0,14,1,0.933333333333333
106102,2001,4,18,17,17,0,17,2,0.944444444444444
106102,2001,4,33,31,31,0,31,99,0.93939393939394
106111,2001,4,NA,NA,NA,NA,0,1,NA
106111,2001,4,NA,NA,NA,NA,0,2,NA
106111,2001,4,NA,NA,0,0,0,99,NA
106120,2001,4,NA,NA,NA,NA,0,1,NA
106120,2001,4,NA,NA,NA,NA,0,2,NA
106120,2001,4,NA,NA,0,0,0,99,NA
106148,2001,4,NA,NA,NA,NA,0,1,NA
106148,2001,4,NA,NA,NA,NA,0,2,NA
106148,2001,4,NA,NA,0,0,0,99,NA
106157,2001,4,NA,NA,NA,NA,0,1,NA
106157,2001,4,NA,NA,NA,NA,0,2,NA
106157,2001,4,NA,NA,0,0,0,99,NA
106166,2001,32,NA,NA,NA,NA,0,1,NA
106166,2001,32,NA,NA,NA,NA,0,2,NA
106166,2001,32,NA,NA,0,0,0,99,NA
106184,2001,5,NA,NA,NA,NA,0,1,NA
106184,2001,5,NA,NA,NA,NA,0,2,NA
106184,2001,5,NA,NA,0,0,0,99,NA
106245,2001,5,852,342,298,44,342,1,0.401408450704225
106245,2001,5,1413,453,411,42,453,2,0.320594479830149
106245,2001,5,2265,795,709,86,795,99,0.350993377483444
106263,2001,5,NA,NA,NA,NA,0,1,NA
106263,2001,5,NA,NA,NA,NA,0,2,NA
106263,2001,5,NA,NA,0,0,0,99,NA
106272,2001,5,NA,NA,NA,NA,0,1,NA
106272,2001,5,NA,NA,NA,NA,0,2,NA
106272,2001,5,NA,NA,0,0,0,99,NA
106281,2001,5,NA,NA,NA,NA,0,1,NA
106281,2001,5,NA,NA,NA,NA,0,2,NA
106281,2001,5,NA,NA,0,0,0,99,NA
106306,2001,5,NA,NA,NA,NA,0,1,NA
106306,2001,5,NA,NA,NA,NA,0,2,NA
106306,2001,5,NA,NA,0,0,0,99,NA
106315,2001,5,NA,NA,NA,NA,0,1,NA
106315,2001,5,NA,NA,NA,NA,0,2,NA
106315,2001,5,NA,NA,0,0,0,99,NA
106324,2001,5,NA,NA,NA,NA,0,1,NA
106324,2001,5,NA,NA,NA,NA,0,2,NA
106324,2001,5,NA,NA,0,0,0,99,NA
106342,2001,5,190,131,47,0,47,1,0.689473684210526
106342,2001,5,249,213,80,3,83,2,0.855421686746988
106342,2001,5,439,344,127,3,130,99,0.783599088838269
106351,2001,5,NA,NA,NA,NA,0,1,NA
106351,2001,5,NA,NA,NA,NA,0,2,NA
106351,2001,5,NA,NA,0,0,0,99,NA
106360,2001,5,NA,NA,NA,NA,0,1,NA
106360,2001,5,NA,NA,NA,NA,0,2,NA
106360,2001,5,NA,NA,0,0,0,99,NA
106397,2001,5,2111,1873,1111,23,1134,1,0.887257224064424
106397,2001,5,2169,1985,1121,28,1149,2,0.915168280313508
106397,2001,5,4280,3858,2232,51,2283,99,0.901401869158879
106412,2001,5,741,537,332,3,335,1,0.724696356275304
106412,2001,5,890,635,378,2,380,2,0.713483146067416
106412,2001,5,1631,1172,710,5,715,99,0.718577559779277
106430,2001,5,NA,NA,NA,NA,0,1,NA
106430,2001,5,NA,NA,NA,NA,0,2,NA
106430,2001,5,NA,NA,0,0,0,99,NA
106449,2001,5,NA,NA,NA,NA,0,1,NA
106449,2001,5,NA,NA,NA,NA,0,2,NA
106449,2001,5,NA,NA,0,0,0,99,NA
106458,2001,5,1179,928,684,30,714,1,0.787107718405428
106458,2001,5,1578,1327,923,67,990,2,0.840937896070976
106458,2001,5,2757,2255,1607,97,1704,99,0.817918026840769
106467,2001,5,1319,744,642,22,664,1,0.564063684609553
106467,2001,5,1366,664,566,26,592,2,0.486090775988287
106467,2001,5,2685,1408,1208,48,1256,99,0.5243947858473
106476,2001,5,NA,NA,NA,NA,0,1,NA
106476,2001,5,NA,NA,NA,NA,0,2,NA
106476,2001,5,NA,NA,0,0,0,99,NA
106485,2001,5,NA,NA,NA,NA,0,1,NA
106485,2001,5,NA,NA,NA,NA,0,2,NA
106485,2001,5,NA,NA,0,0,0,99,NA
106494,2001,5,NA,NA,NA,NA,0,1,NA
106494,2001,5,NA,NA,NA,NA,0,2,NA
106494,2001,5,NA,NA,0,0,0,99,NA
106546,2001,5,92,55,44,6,50,1,0.597826086956522
106546,2001,5,835,449,344,62,406,2,0.537724550898204
106546,2001,5,927,504,388,68,456,99,0.54368932038835
106607,2001,5,3,3,3,0,3,1,1
106607,2001,5,23,23,23,0,23,2,1
106607,2001,5,26,26,26,0,26,99,1
106625,2001,5,NA,NA,NA,NA,0,1,NA
106625,2001,5,NA,NA,NA,NA,0,2,NA
106625,2001,5,NA,NA,0,0,0,99,NA
106634,2001,5,NA,NA,NA,NA,0,1,NA
106634,2001,5,NA,NA,NA,NA,0,2,NA
106634,2001,5,NA,NA,0,0,0,99,NA
106652,2001,5,NA,NA,NA,NA,0,1,NA
106652,2001,5,NA,NA,NA,NA,0,2,NA
106652,2001,5,NA,NA,0,0,0,99,NA
106698,2001,5,NA,NA,NA,NA,0,1,NA
106698,2001,5,NA,NA,NA,NA,0,2,NA
106698,2001,5,NA,NA,0,0,0,99,NA
106704,2001,5,1605,1088,639,14,653,1,0.677881619937695
106704,2001,5,2527,1674,1028,17,1045,2,0.662445587653344
106704,2001,5,4132,2762,1667,31,1698,99,0.668441432720232
106713,2001,5,81,70,51,1,52,1,0.864197530864197
106713,2001,5,87,73,49,0,49,2,0.839080459770115
106713,2001,5,168,143,100,1,101,99,0.851190476190476
106722,2001,5,NA,NA,NA,NA,0,1,NA
106722,2001,5,NA,NA,NA,NA,0,2,NA
106722,2001,5,NA,NA,0,0,0,99,NA
106759,2001,5,NA,NA,NA,NA,0,1,NA
106759,2001,5,NA,NA,NA,NA,0,2,NA
106759,2001,5,NA,NA,0,0,0,99,NA
106795,2001,5,NA,NA,NA,NA,0,1,NA
106795,2001,5,NA,NA,NA,NA,0,2,NA
106795,2001,5,NA,NA,0,0,0,99,NA
106801,2001,5,NA,NA,NA,NA,0,1,NA
106801,2001,5,NA,NA,NA,NA,0,2,NA
106801,2001,5,NA,NA,0,0,0,99,NA
106810,2001,5,NA,NA,NA,NA,0,1,NA
106810,2001,5,NA,NA,NA,NA,0,2,NA
106810,2001,5,NA,NA,0,0,0,99,NA
106829,2001,5,NA,NA,NA,NA,0,1,NA
106829,2001,5,NA,NA,NA,NA,0,2,NA
106829,2001,5,NA,NA,0,0,0,99,NA
106838,2001,5,NA,NA,NA,NA,0,1,NA
106838,2001,5,NA,NA,NA,NA,0,2,NA
106838,2001,5,NA,NA,0,0,0,99,NA
106847,2001,5,NA,NA,NA,NA,0,1,NA
106847,2001,5,NA,NA,NA,NA,0,2,NA
106847,2001,5,NA,NA,0,0,0,99,NA
106883,2001,5,NA,NA,NA,NA,0,1,NA
106883,2001,5,NA,NA,NA,NA,0,2,NA
106883,2001,5,NA,NA,0,0,0,99,NA
106892,2001,5,26,16,16,0,16,1,0.615384615384615
106892,2001,5,345,209,209,0,209,2,0.605797101449275
106892,2001,5,371,225,225,0,225,99,0.606469002695418
106908,2001,5,NA,NA,NA,NA,0,1,NA
106908,2001,5,NA,NA,NA,NA,0,2,NA
106908,2001,5,NA,NA,0,0,0,99,NA
106935,2001,5,325,181,61,6,67,1,0.556923076923077
106935,2001,5,337,170,51,2,53,2,0.504451038575668
106935,2001,5,662,351,112,8,120,99,0.530211480362538
106944,2001,5,175,82,35,47,82,1,0.468571428571429
106944,2001,5,225,66,55,11,66,2,0.293333333333333
106944,2001,5,400,148,90,58,148,99,0.37
106980,2001,5,NA,NA,NA,NA,0,1,NA
106980,2001,5,NA,NA,NA,NA,0,2,NA
106980,2001,5,NA,NA,0,0,0,99,NA
106999,2001,5,NA,NA,NA,NA,0,1,NA
106999,2001,5,NA,NA,NA,NA,0,2,NA
106999,2001,5,NA,NA,0,0,0,99,NA
107017,2001,5,125,101,45,56,101,1,0.808
107017,2001,5,225,183,133,50,183,2,0.813333333333333
107017,2001,5,350,284,178,106,284,99,0.811428571428571
107035,2001,47,NA,NA,NA,NA,0,1,NA
107035,2001,47,NA,NA,NA,NA,0,2,NA
107035,2001,47,NA,NA,0,0,0,99,NA
107044,2001,5,905,637,442,10,452,1,0.703867403314917
107044,2001,5,1062,747,557,8,565,2,0.703389830508475
107044,2001,5,1967,1384,999,18,1017,99,0.703609557702084
107053,2001,5,NA,NA,NA,NA,0,1,NA
107053,2001,5,NA,NA,NA,NA,0,2,NA
107053,2001,5,NA,NA,0,0,0,99,NA
107071,2001,5,681,460,276,4,280,1,0.675477239353891
107071,2001,5,899,653,370,8,378,2,0.726362625139043
107071,2001,5,1580,1113,646,12,658,99,0.704430379746835
107080,2001,5,398,328,116,0,116,1,0.824120603015075
107080,2001,5,675,575,167,NA,167,2,0.851851851851852
107080,2001,5,1073,903,283,0,283,99,0.841565703634669
107099,2001,5,NA,NA,NA,NA,0,1,NA
107099,2001,5,NA,NA,NA,NA,0,2,NA
107099,2001,5,NA,NA,0,0,0,99,NA
107123,2001,5,7,4,4,0,4,1,0.571428571428571
107123,2001,5,57,43,43,0,43,2,0.754385964912281
107123,2001,5,64,47,47,0,47,99,0.734375
107141,2001,5,251,92,92,NA,92,1,0.366533864541833
107141,2001,5,416,149,148,1,149,2,0.358173076923077
107141,2001,5,667,241,240,1,241,99,0.361319340329835
107211,2001,5,NA,NA,NA,NA,0,1,NA
107211,2001,5,NA,NA,NA,NA,0,2,NA
107211,2001,5,NA,NA,0,0,0,99,NA
107220,2001,5,NA,NA,NA,NA,0,1,NA
107220,2001,5,NA,NA,NA,NA,0,2,NA
107220,2001,5,NA,NA,0,0,0,99,NA
107275,2001,5,NA,NA,NA,NA,0,1,NA
107275,2001,5,NA,NA,NA,NA,0,2,NA
107275,2001,5,NA,NA,0,0,0,99,NA
107293,2001,5,0,0,0,0,0,1,NA
107293,2001,5,25,25,25,0,25,2,1
107293,2001,5,25,25,25,0,25,99,1
107309,2001,5,0,0,0,0,0,1,NA
107309,2001,5,0,0,0,0,0,2,NA
107309,2001,5,0,0,0,0,0,99,NA
107318,2001,5,NA,NA,NA,NA,0,1,NA
107318,2001,5,NA,NA,NA,NA,0,2,NA
107318,2001,5,NA,NA,0,0,0,99,NA
107327,2001,5,NA,NA,NA,NA,0,1,NA
107327,2001,5,NA,NA,NA,NA,0,2,NA
107327,2001,5,NA,NA,0,0,0,99,NA
107336,2001,5,NA,NA,NA,NA,0,1,NA
107336,2001,5,NA,NA,NA,NA,0,2,NA
107336,2001,5,NA,NA,0,0,0,99,NA
107363,2001,5,NA,NA,NA,NA,0,1,NA
107363,2001,5,NA,NA,NA,NA,0,2,NA
107363,2001,5,NA,NA,0,0,0,99,NA
107372,2001,5,NA,NA,NA,NA,0,1,NA
107372,2001,5,NA,NA,NA,NA,0,2,NA
107372,2001,5,NA,NA,0,0,0,99,NA
107390,2001,5,NA,NA,NA,NA,0,1,NA
107390,2001,5,NA,NA,NA,NA,0,2,NA
107390,2001,5,NA,NA,0,0,0,99,NA
107406,2001,5,NA,NA,NA,NA,0,1,NA
107406,2001,5,NA,NA,NA,NA,0,2,NA
107406,2001,5,NA,NA,0,0,0,99,NA
107442,2001,5,NA,NA,NA,NA,0,1,NA
107442,2001,5,NA,NA,NA,NA,0,2,NA
107442,2001,5,NA,NA,0,0,0,99,NA
107460,2001,5,NA,NA,NA,NA,0,1,NA
107460,2001,5,NA,NA,NA,NA,0,2,NA
107460,2001,5,NA,NA,0,0,0,99,NA
107488,2001,5,NA,NA,NA,NA,0,1,NA
107488,2001,5,NA,NA,NA,NA,0,2,NA
107488,2001,5,NA,NA,0,0,0,99,NA
107512,2001,5,383,349,187,0,187,1,0.911227154046997
107512,2001,5,414,375,214,0,214,2,0.905797101449275
107512,2001,5,797,724,401,0,401,99,0.90840652446675
107521,2001,5,NA,NA,NA,NA,0,1,NA
107521,2001,5,NA,NA,NA,NA,0,2,NA
107521,2001,5,NA,NA,0,0,0,99,NA
107549,2001,5,NA,NA,NA,NA,0,1,NA
107549,2001,5,NA,NA,NA,NA,0,2,NA
107549,2001,5,NA,NA,0,0,0,99,NA
107558,2001,5,213,173,94,2,96,1,0.812206572769953
107558,2001,5,346,282,143,11,154,2,0.815028901734104
107558,2001,5,559,455,237,13,250,99,0.813953488372093
107585,2001,5,NA,NA,NA,NA,0,1,NA
107585,2001,5,NA,NA,NA,NA,0,2,NA
107585,2001,5,NA,NA,0,0,0,99,NA
107600,2001,5,NA,NA,NA,NA,0,1,NA
107600,2001,5,NA,NA,NA,NA,0,2,NA
107600,2001,5,NA,NA,0,0,0,99,NA
107619,2001,5,NA,NA,NA,NA,0,1,NA
107619,2001,5,NA,NA,NA,NA,0,2,NA
107619,2001,5,NA,NA,0,0,0,99,NA
107637,2001,5,176,165,84,81,165,1,0.9375
107637,2001,5,273,265,166,99,265,2,0.970695970695971
107637,2001,5,449,430,250,180,430,99,0.957683741648107
107655,2001,5,3,3,1,2,3,1,1
107655,2001,5,66,66,54,12,66,2,1
107655,2001,5,69,69,55,14,69,99,1
107664,2001,5,NA,NA,NA,NA,0,1,NA
107664,2001,5,NA,NA,NA,NA,0,2,NA
107664,2001,5,NA,NA,0,0,0,99,NA
107673,2001,5,NA,NA,NA,NA,0,1,NA
107673,2001,5,NA,NA,NA,NA,0,2,NA
107673,2001,5,NA,NA,0,0,0,99,NA
107725,2001,5,NA,NA,NA,NA,0,1,NA
107725,2001,5,NA,NA,NA,NA,0,2,NA
107725,2001,5,NA,NA,0,0,0,99,NA
107743,2001,5,NA,NA,NA,NA,0,1,NA
107743,2001,5,NA,NA,NA,NA,0,2,NA
107743,2001,5,NA,NA,0,0,0,99,NA
107761,2001,5,NA,NA,NA,NA,0,1,NA
107761,2001,5,NA,NA,NA,NA,0,2,NA
107761,2001,5,NA,NA,0,0,0,99,NA
107789,2001,5,NA,NA,NA,NA,0,1,NA
107789,2001,5,NA,NA,NA,NA,0,2,NA
107789,2001,5,NA,NA,0,0,0,99,NA
107798,2001,5,NA,NA,NA,NA,0,1,NA
107798,2001,5,NA,NA,NA,NA,0,2,NA
107798,2001,5,NA,NA,0,0,0,99,NA
107822,2001,5,NA,NA,NA,NA,0,1,NA
107822,2001,5,NA,NA,NA,NA,0,2,NA
107822,2001,5,NA,NA,0,0,0,99,NA
107831,2001,5,NA,NA,NA,NA,0,1,NA
107831,2001,5,NA,NA,NA,NA,0,2,NA
107831,2001,5,NA,NA,0,0,0,99,NA
107840,2001,5,NA,NA,NA,NA,0,1,NA
107840,2001,5,NA,NA,NA,NA,0,2,NA
107840,2001,5,NA,NA,0,0,0,99,NA
107877,2001,5,201,147,70,0,70,1,0.73134328358209
107877,2001,5,244,182,74,1,75,2,0.745901639344262
107877,2001,5,445,329,144,1,145,99,0.739325842696629
107886,2001,5,NA,NA,NA,NA,0,1,NA
107886,2001,5,NA,NA,NA,NA,0,2,NA
107886,2001,5,NA,NA,0,0,0,99,NA
107974,2001,5,NA,NA,NA,NA,0,1,NA
107974,2001,5,NA,NA,NA,NA,0,2,NA
107974,2001,5,NA,NA,0,0,0,99,NA
107983,2001,5,538,431,257,1,258,1,0.801115241635688
107983,2001,5,604,507,314,9,323,2,0.839403973509934
107983,2001,5,1142,938,571,10,581,99,0.821366024518389
107992,2001,5,NA,NA,NA,NA,0,1,NA
107992,2001,5,NA,NA,NA,NA,0,2,NA
107992,2001,5,NA,NA,0,0,0,99,NA
108056,2001,5,NA,NA,NA,NA,0,1,NA
108056,2001,5,NA,NA,NA,NA,0,2,NA
108056,2001,5,NA,NA,0,0,0,99,NA
108065,2001,5,NA,NA,NA,NA,0,1,NA
108065,2001,5,NA,NA,NA,NA,0,2,NA
108065,2001,5,NA,NA,0,0,0,99,NA
108074,2001,5,NA,NA,NA,NA,0,1,NA
108074,2001,5,NA,NA,NA,NA,0,2,NA
108074,2001,5,NA,NA,0,0,0,99,NA
108083,2001,5,NA,NA,NA,NA,0,1,NA
108083,2001,5,NA,NA,NA,NA,0,2,NA
108083,2001,5,NA,NA,0,0,0,99,NA
108092,2001,5,NA,NA,NA,NA,0,1,NA
108092,2001,5,NA,NA,NA,NA,0,2,NA
108092,2001,5,NA,NA,0,0,0,99,NA
108199,2001,6,NA,NA,NA,NA,0,1,NA
108199,2001,6,NA,NA,NA,NA,0,2,NA
108199,2001,6,NA,NA,0,0,0,99,NA
108214,2001,6,NA,NA,NA,NA,0,1,NA
108214,2001,6,NA,NA,NA,NA,0,2,NA
108214,2001,6,NA,NA,0,0,0,99,NA
108232,2001,6,NA,NA,NA,NA,0,1,NA
108232,2001,6,NA,NA,NA,NA,0,2,NA
108232,2001,6,NA,NA,0,0,0,99,NA
108250,2001,6,275,262,141,0,141,1,0.952727272727273
108250,2001,6,23,21,11,0,11,2,0.91304347826087
108250,2001,6,298,283,152,0,152,99,0.949664429530201
108269,2001,6,NA,NA,NA,NA,0,1,NA
108269,2001,6,NA,NA,NA,NA,0,2,NA
108269,2001,6,NA,NA,0,0,0,99,NA
108287,2001,6,55,55,55,0,55,1,1
108287,2001,6,250,250,250,0,250,2,1
108287,2001,6,305,305,305,0,305,99,1
108348,2001,6,NA,NA,NA,NA,0,1,NA
108348,2001,6,NA,NA,NA,NA,0,2,NA
108348,2001,6,NA,NA,0,0,0,99,NA
108393,2001,6,NA,NA,NA,NA,0,1,NA
108393,2001,6,NA,NA,NA,NA,0,2,NA
108393,2001,6,NA,NA,0,0,0,99,NA
108418,2001,6,NA,NA,NA,NA,0,1,NA
108418,2001,6,NA,NA,NA,NA,0,2,NA
108418,2001,6,NA,NA,0,0,0,99,NA
108427,2001,6,NA,NA,NA,NA,0,1,NA
108427,2001,6,NA,NA,NA,NA,0,2,NA
108427,2001,6,NA,NA,0,0,0,99,NA
108454,2001,6,NA,NA,NA,NA,0,1,NA
108454,2001,6,NA,NA,NA,NA,0,2,NA
108454,2001,6,NA,NA,0,0,0,99,NA
108603,2001,6,NA,NA,NA,NA,0,1,NA
108603,2001,6,NA,NA,NA,NA,0,2,NA
108603,2001,6,NA,NA,0,0,0,99,NA
108649,2001,6,NA,NA,NA,NA,0,1,NA
108649,2001,6,NA,NA,NA,NA,0,2,NA
108649,2001,6,NA,NA,0,0,0,99,NA
108667,2001,6,NA,NA,NA,NA,0,1,NA
108667,2001,6,NA,NA,NA,NA,0,2,NA
108667,2001,6,NA,NA,0,0,0,99,NA
108685,2001,6,NA,NA,NA,NA,0,1,NA
108685,2001,6,NA,NA,NA,NA,0,2,NA
108685,2001,6,NA,NA,0,0,0,99,NA
108694,2001,6,NA,NA,NA,NA,0,1,NA
108694,2001,6,NA,NA,NA,NA,0,2,NA
108694,2001,6,NA,NA,0,0,0,99,NA
108807,2001,6,NA,NA,NA,NA,0,1,NA
108807,2001,6,NA,NA,NA,NA,0,2,NA
108807,2001,6,NA,NA,0,0,0,99,NA
108852,2001,6,41,24,19,0,19,1,0.585365853658537
108852,2001,6,47,34,26,0,26,2,0.723404255319149
108852,2001,6,88,58,45,0,45,99,0.659090909090909
108861,2001,6,NA,NA,NA,NA,0,1,NA
108861,2001,6,NA,NA,NA,NA,0,2,NA
108861,2001,6,NA,NA,0,0,0,99,NA
108870,2001,6,NA,NA,NA,NA,0,1,NA
108870,2001,6,NA,NA,NA,NA,0,2,NA
108870,2001,6,NA,NA,0,0,0,99,NA
108922,2001,6,NA,NA,NA,NA,0,1,NA
108922,2001,6,NA,NA,NA,NA,0,2,NA
108922,2001,6,NA,NA,0,0,0,99,NA
108977,2001,6,NA,NA,NA,NA,0,1,NA
108977,2001,6,NA,NA,NA,NA,0,2,NA
108977,2001,6,NA,NA,0,0,0,99,NA
109013,2001,6,NA,NA,NA,NA,0,1,NA
109013,2001,6,NA,NA,NA,NA,0,2,NA
109013,2001,6,NA,NA,0,0,0,99,NA
109040,2001,6,56,50,50,0,50,1,0.892857142857143
109040,2001,6,334,256,256,0,256,2,0.766467065868264
109040,2001,6,390,306,306,0,306,99,0.784615384615385
109086,2001,6,NA,0,0,NA,0,1,NA
109086,2001,6,NA,0,0,NA,0,2,NA
109086,2001,6,NA,0,0,0,0,99,NA
109095,2001,6,NA,NA,NA,NA,0,1,NA
109095,2001,6,NA,NA,NA,NA,0,2,NA
109095,2001,6,NA,NA,0,0,0,99,NA
109110,2001,6,NA,NA,NA,NA,0,1,NA
109110,2001,6,NA,NA,NA,NA,0,2,NA
109110,2001,6,NA,NA,0,0,0,99,NA
109129,2001,6,NA,NA,NA,NA,0,1,NA
109129,2001,6,NA,NA,NA,NA,0,2,NA
109129,2001,6,NA,NA,0,0,0,99,NA
